source_row_index,kepid,kepoi_name,label,processing_status,technical_status,qc_pass,model_data_available,qc_reasons,relative_path,npz_sha256,hard_failure_reason
717,3831053,K00388.01,1,constructed,constructed_qc_pass,True,True,[],processed/3831053/K00388_01.npz,fdd928df6588c9f65b5f97e214d0fb4170cc679b3db0e5bcd223492d17770393,
719,3831911,K05988.01,0,constructed,constructed_qc_pass,True,True,[],processed/3831911/K05988_01.npz,c9a9103c4df6d10a7dd626fa776ccc6f1b3b7835e6d39694a075ee6dcc86fdf1,
720,3832474,K00806.01,1,constructed,constructed_qc_pass,True,True,[],processed/3832474/K00806_01.npz,645d1f3b88260b43c91d38b2876888abfabfa1a5d9005334c2831110d1e26a02,
721,3832474,K00806.02,1,constructed,constructed_qc_pass,True,True,[],processed/3832474/K00806_02.npz,a62fd506f9d8ac08d78140fb31fbbb91ad82d051683f44a21c74603f1fd32fc6,
722,3832716,K00027.01,0,constructed,constructed_qc_pass,True,True,[],processed/3832716/K00027_01.npz,e176562a629f53dcc624632b515be195782d7e92a9f045dcce48bfb4b5681f36,
723,3833007,K00443.01,1,constructed,constructed_qc_pass,True,True,[],processed/3833007/K00443_01.npz,4e0b47a981e41e2f7988d7f306ff93bd09816fb985b88aaa74b002fa787a6cc6,
724,3834317,K04203.01,0,constructed,constructed_qc_pass,True,True,[],processed/3834317/K04203_01.npz,78e4d6d19ebc7c85afd484082a6b230d1b9bc4b909bc862a757ca38b7b1c9427,
725,3834322,K02763.01,0,constructed,constructed_qc_pass,True,True,[],processed/3834322/K02763_01.npz,43afd93f000fc3934f3ecb38f3c9722fe23c72631fe07397fbf7d46eabe10f53,
726,3834360,K00493.01,0,constructed,constructed_qc_pass,True,True,[],processed/3834360/K00493_01.npz,71af1614649d284689fe45cc687af10e3ac56ce93f04a28cccbee99b49681890,
727,3834364,K06362.01,0,constructed,constructed_qc_pass,True,True,[],processed/3834364/K06362_01.npz,c483ed7f155aa7484fb42518c83ec533c3a74e758865d7febabf0d003b854534,
728,3835670,K00149.01,1,constructed,constructed_qc_pass,True,True,[],processed/3835670/K00149_01.npz,2fe4606264dad15ef40af53edd9d78f2b9f14025f4eeaf846b0cfd5d355dd7b1,
729,3836375,K00807.01,0,constructed,constructed_qc_pass,True,True,[],processed/3836375/K00807_01.npz,43c580e9651902a7e9bca3ff5911c27dda55fcb7fc8bfa988a5df5db271ac3e5,
730,3836399,K03834.01,0,constructed,constructed_qc_pass,True,True,[],processed/3836399/K03834_01.npz,aea0e78c456e99021697f45fc4d054930efb5506027ca5c74c5652cf1addf1d4,
731,3836413,K06363.01,0,constructed,constructed_qc_pass,True,True,[],processed/3836413/K06363_01.npz,40776fe318dc5b95e4d522b0908d0edaf7de2d637a0209c59f6e4055d5b18d30,
732,3836439,K06364.01,0,constructed,constructed_qc_pass,True,True,[],processed/3836439/K06364_01.npz,9397f4d2ae861f13d8308f12e6dbddb369fc0da99fa0ef9b62a47925eff71920,
733,3836450,K05010.01,0,constructed,constructed_qc_pass,True,True,[],processed/3836450/K05010_01.npz,91ac5436170cf5bc0e7d74ff028ee1d7f0d0a10e48c6071a5dfc17fcd153e1f4,
734,3836453,K01903.01,0,constructed,constructed_qc_pass,True,True,[],processed/3836453/K01903_01.npz,e0125fc4d651c0c7fd016c6084520b28e875d596c3993aa49373adea46f09db9,
735,3836509,K05011.01,0,constructed,constructed_qc_pass,True,True,[],processed/3836509/K05011_01.npz,df5b159497c0f5f2ddbdd49c7e1b23582faf563f23984b843e16a817ae127bd3,
736,3836522,K05012.01,0,constructed,constructed_qc_pass,True,True,[],processed/3836522/K05012_01.npz,0aed0ba7222eca0b09c839828b22dd49241345fba8b380aa8efbeb30711b1096,
737,3836558,K04086.01,0,constructed,constructed_qc_pass,True,True,[],processed/3836558/K04086_01.npz,7b6d03cdb86bfb457f6e16212d242d17af81d6eb4c3d58d242cbf1f4c98206fb,
738,3838004,K06365.01,0,constructed,constructed_qc_pass,True,True,[],processed/3838004/K06365_01.npz,77b07cbc63b2740e3114ce7747ce554b506e31db65b5a8289d6024e2dce4fde3,
739,3838486,K00808.01,0,constructed,constructed_qc_pass,True,True,[],processed/3838486/K00808_01.npz,14fbe045f5d18c6ed50f059fcfa16416af8be41635a3f036e53717e2242d9bcd,
740,3838496,K03700.01,0,constructed,constructed_qc_pass,True,True,[],processed/3838496/K03700_01.npz,425a1108300f86d9726304a837156d754068e2d00ad97d32586a2dace11b38a6,
741,3839294,K07669.01,0,constructed,constructed_qc_pass,True,True,[],processed/3839294/K07669_01.npz,e813aa85fc0af21f3205e536e89e773d926dd4c873816364ea87f2ba6e9d3d62,
742,3839488,K01216.01,1,constructed,constructed_qc_pass,True,True,[],processed/3839488/K01216_01.npz,aefe5bbf4d369f782a6c1007f01e3918c1d9d036858e443db0efcdbb94cf7ce7,
743,3846515,K05013.01,0,constructed,constructed_qc_fail,False,True,"[""valid_quarters_below_8""]",processed/3846515/K05013_01.npz,ddd05c3da88993918a2afab9527a17eed371086246def0aa42b2769a12c0b3d3,
744,3847138,K00444.01,1,constructed,constructed_qc_pass,True,True,[],processed/3847138/K00444_01.npz,239afa399fd14c7db2f3778c236c4b241813bf4bd457239f3bc4fbaca9150537,
745,3847708,K00389.01,0,constructed,constructed_qc_pass,True,True,[],processed/3847708/K00389_01.npz,6ae791b91fa25f1dabe32ee4456e6f58bb7fdcfb1299711548342a74971dc1a7,
746,3847907,K00229.01,1,constructed,constructed_qc_pass,True,True,[],processed/3847907/K00229_01.npz,c9992a91a19eaf0ffd4cc481666d2855e8b3219c3e199629c60b05839cb068ff,
748,3848275,K02995.01,1,constructed,constructed_qc_pass,True,True,[],processed/3848275/K02995_01.npz,99d4ecd8aa0e90a302064e610256f6cbb8edb2b9565010889b406bc3b9126646,
749,3848665,K05014.01,0,constructed,constructed_qc_pass,True,True,[],processed/3848665/K05014_01.npz,57dd1454e09a9a1e615b1442d238c06bc41c9869afc3aaf2f65dc131bbdb9af6,
750,3848919,K05015.01,0,constructed,constructed_qc_pass,True,True,[],processed/3848919/K05015_01.npz,9a754191ca6f964e316aacc9f3c5542544bc55db1e50b36e03edcd170c9a5a3c,
753,3848972,K01187.01,0,constructed,constructed_qc_pass,True,True,[],processed/3848972/K01187_01.npz,35508ca85d97f77320b3f2e92642e17481dee58e2f38b57c541259f380b4dcff,
754,3849155,K00390.01,0,constructed,constructed_qc_pass,True,True,[],processed/3849155/K00390_01.npz,c0d2b082fc92de9b4c5a3cc0f39f45cab430b608404841a93b4f29e74c971225,
756,3851130,K02284.01,0,constructed,constructed_qc_pass,True,True,[],processed/3851130/K02284_01.npz,b30bfd27cef07606be40ff1ec5f09c2288de3d1fd2a2ad2a2bedb792f604f0fd,
757,3851134,K06366.01,0,constructed,constructed_qc_pass,True,True,[],processed/3851134/K06366_01.npz,db4aa427a73589f41b10e51a9afcd9fded262476c9c98d512225acfc7b9448a4,
758,3851193,K06367.01,0,constructed,constructed_qc_pass,True,True,[],processed/3851193/K06367_01.npz,6428f17128705685e2ad50422a978ea8b36a67594c6b0df868957e783cdf2b94,
759,3851194,K07671.01,0,constructed,constructed_qc_pass,True,True,[],processed/3851194/K07671_01.npz,50438d4999f23bde8c1e749d5f85466135b6d5eb3d4b39248d4f0e693d9cd956,
760,3851949,K03808.01,0,constructed,constructed_qc_pass,True,True,[],processed/3851949/K03808_01.npz,71ff81e92e59f4314b8568b9f3a55ffd03fb81220c9bb4d65f1f08302ec71697,
761,3852258,K05989.01,0,constructed,constructed_qc_pass,True,True,[],processed/3852258/K05989_01.npz,e5ea806546e47e5f9e7e91363281cba874f5eb3e39fb1db16c2ae4a2d0dc97f3,
762,3852476,K07672.01,0,constructed,constructed_qc_pass,True,True,[],processed/3852476/K07672_01.npz,1a82ebcfdba1b23612aad7b82fde49f1cb84d536d6dab2c10709829cf099bdc4,
763,3852655,K03002.01,1,constructed,constructed_qc_pass,True,True,[],processed/3852655/K03002_01.npz,bfa08ade1dd143601de30699b837e607d36a63ce592b4054d7e867eacf5ed4df,
765,3853673,K01197.01,0,constructed,constructed_qc_pass,True,True,[],processed/3853673/K01197_01.npz,da216278297b43bacc34317e30d2a966b1fda81d655b96ca5f73500cdb41997b,
766,3854101,K05018.01,0,constructed,constructed_qc_pass,True,True,[],processed/3854101/K05018_01.npz,a90c4f8c9498d37dbe91387b9d60a7176539d5af2aba0e5354afdcdf8ed6eb7e,
768,3857860,K04681.01,0,constructed,constructed_qc_pass,True,True,[],processed/3857860/K04681_01.npz,fafd8c87e9ebcbee88c6d074192f3c2903446f8a54e2574ea7016a863b2978da,
769,3858704,K01211.01,0,constructed,constructed_qc_pass,True,True,[],processed/3858704/K01211_01.npz,a9e42eb94db73f08907b902312dba62b66657c66db9fb0f03058246d6c693e39,
770,3858804,K00391.01,0,constructed,constructed_qc_pass,True,True,[],processed/3858804/K00391_01.npz,650129033e37bdf6d9695ae7ede02cb8cecad8288342d5889132c875422f5a1b,
771,3858824,K00996.01,0,constructed,constructed_qc_pass,True,True,[],processed/3858824/K00996_01.npz,62332857be3a091f914fe3f40e0bb95cdee56cccb7f219762eeeac0531cdaa3b,
772,3858851,K03293.01,0,constructed,constructed_qc_pass,True,True,[],processed/3858851/K03293_01.npz,fb994b5770f2cebe250c326a31c8402fda7da17ae5294c946f683d93bb392929,
773,3858879,K03276.01,0,constructed,constructed_qc_pass,True,True,[],processed/3858879/K03276_01.npz,7b3f4918851d6c6550b31cf31b9dbe503e6fad877e294e96279c04616007beff,
774,3858884,K06371.01,0,constructed,constructed_qc_pass,True,True,[],processed/3858884/K06371_01.npz,0dd3a74081e0775bceef5886bc047f518ddaa849cb966bc0a08c740cbd6227ad,
775,3858917,K03294.01,0,constructed,constructed_qc_pass,True,True,[],processed/3858917/K03294_01.npz,0df9ecf9ae5f2de80c77112939d0452921c702bf386a01570f25987315d9247a,
776,3858919,K05990.01,0,constructed,constructed_qc_pass,True,True,[],processed/3858919/K05990_01.npz,33f6f1b2526ad07539669d0ebf5bb3ad44323055ad614c23952f545d0649dea8,
777,3858943,K07674.01,0,constructed,constructed_qc_pass,True,True,[],processed/3858943/K07674_01.npz,8e8bc3f8fe34e2afae31888f5a04a5f8a7437596b10f4d2f959b3828cdbace9d,
778,3858949,K00995.01,0,constructed,constructed_qc_pass,True,True,[],processed/3858949/K00995_01.npz,64a89210eaf9ea9b89f85562fff25cfa05013539277cad581d8f0942d1ef5a1c,
779,3858988,K03388.01,0,constructed,constructed_qc_pass,True,True,[],processed/3858988/K03388_01.npz,4370444503acce8df347940cf25bdc07fd58b1997d12926d621ef68e20c99fc6,
780,3859042,K07675.01,0,constructed,constructed_qc_pass,True,True,[],processed/3859042/K07675_01.npz,db66256008f0fce0345f5579f2f7eab2585ab46a4080a221fe2f88c1b62baec0,
781,3859079,K01199.01,1,constructed,constructed_qc_pass,True,True,[],processed/3859079/K01199_01.npz,8e23e94d95fecfeee48e4fd2a621f344f615f9dd57a9c5c024f0b09df365c1ab,
782,3859151,K04761.01,0,constructed,constructed_qc_pass,True,True,[],processed/3859151/K04761_01.npz,434418ebd0208e0cd38edb4b933014ad59caad006fefa4060b6f34b6e482091d,
783,3859363,K02887.01,0,constructed,constructed_qc_pass,True,True,[],processed/3859363/K02887_01.npz,703fcec2033f6fc693a55ffd1bcae7d5f955129bc5d49b69c34fc4b2b0faee56,
784,3859628,K01191.01,1,constructed,constructed_qc_pass,True,True,[],processed/3859628/K01191_01.npz,26646d7045904c0242c8bcec94ec21cbb1f3c80c4cf0ad10c26ce9fa5151a8ab,
785,3859890,K05020.01,0,constructed,constructed_qc_pass,True,True,[],processed/3859890/K05020_01.npz,a4e85ad455ce37e3fb05e2c197fcdef10596bb01d455662fbd98c5b77f40c225,
786,3860441,K01188.01,0,constructed,constructed_qc_pass,True,True,[],processed/3860441/K01188_01.npz,b9cc5daaacee70f76593a11da6690e2db5a82262649fa7e8809eb9ee5ea93351,
787,3861595,K00004.01,1,constructed,constructed_qc_pass,True,True,[],processed/3861595/K00004_01.npz,20c94ee850ad9d41b266695786ff16ed4859b2e865df7cd1ea043dea8cd218f7,
788,3861611,K02932.01,0,constructed,constructed_qc_pass,True,True,[],processed/3861611/K02932_01.npz,49db33605bbb1d7301253513a2469d5db3890b00a7a6de31aeff0bd52341ab63,
789,3862246,K00230.01,0,constructed,constructed_qc_pass,True,True,[],processed/3862246/K00230_01.npz,4eabab7ff68bfbdff1263158395fda9f11ac403ae16c6467bdab9c1b48236c59,
790,3865567,K01182.01,0,constructed,constructed_qc_pass,True,True,[],processed/3865567/K01182_01.npz,b1df6ab95c65e76e39f8f58bbd48bae43d2cdabf0f37f6c93dd0846d12d17e53,
791,3865595,K03938.01,0,constructed,constructed_qc_pass,True,True,[],processed/3865595/K03938_01.npz,35e1d62cad8b5d7a8a3ffdf6bcbc7f1c341c34703788bb0547eb1526da81b8ed,
792,3866536,K04423.01,0,constructed,constructed_qc_fail,False,True,"[""local_missing_run_above_0.25""]",processed/3866536/K04423_01.npz,5880328d8b2a02e15f585babc9c5d5efcd800815fb6f38f273cdceb883459dba,
793,3867593,K05023.01,0,constructed,constructed_qc_pass,True,True,[],processed/3867593/K05023_01.npz,08a55fa033dfec90a8a8d1532743b71817b8b58def806f70f0a8b9d4c823a6c7,
794,3867615,K02289.01,1,constructed,constructed_qc_pass,True,True,[],processed/3867615/K02289_01.npz,c1573204b47eb02a3089d790a3e21361e4f409ae88312524e099d98202ee0b58,
795,3867615,K02289.02,1,constructed,constructed_qc_pass,True,True,[],processed/3867615/K02289_02.npz,2d1675d9f6ad5fb0c2fc0dec06efff288b1f7b90359f022666dfff1bb3da312c,
797,3869014,K01205.01,1,constructed,constructed_qc_pass,True,True,[],processed/3869014/K01205_01.npz,1dfbdfafefc01a351f1e03b585773b3c3604aa8e29f808257d0c7aafb80e7ca5,
798,3869326,K05991.01,0,constructed,constructed_qc_pass,True,True,[],processed/3869326/K05991_01.npz,471798ee0420446d5e3a25027e25d1e857741fc9557e955a40e206bbb97e1ced,
799,3869825,K01178.01,0,constructed,constructed_qc_pass,True,True,[],processed/3869825/K01178_01.npz,34ec2ccc18bea1c1b0470fab63d111196a6c14ac1ee1aae18057bcb9f2cf53c8,
801,3935914,K00809.01,1,constructed,constructed_qc_pass,True,True,[],processed/3935914/K00809_01.npz,ddd107b01fa4ee3aec87cd4fe6a54e0d1e85fd8dccf2f1af11daada9276af652,
802,3937519,K00221.01,1,constructed,constructed_qc_pass,True,True,[],processed/3937519/K00221_01.npz,5959c8027f1684ba6ed8fc6aed1221996dfe90fd18d28a3632a769abff34f871,
803,3937519,K00221.02,1,constructed,constructed_qc_pass,True,True,[],processed/3937519/K00221_02.npz,590bea202f61cbf30e9d6f470f56ee70abff59d97b19130d285eede83b20e5d4,
804,3937814,K04084.01,1,constructed,constructed_qc_pass,True,True,[],processed/3937814/K04084_01.npz,5969e7e4b5fe3c1b5fdfa69cb0f4d6f123d0a15a4da380159e89b8666e3a724d,
806,3938073,K06373.01,0,constructed,constructed_qc_pass,True,True,[],processed/3938073/K06373_01.npz,692de96a93b0a9001721c657e80bae73bcab0260f65095a107e18baed75f435d,
807,3939150,K01215.01,1,constructed,constructed_qc_pass,True,True,[],processed/3939150/K01215_01.npz,a5e16677ceff55320643a21173291299d32656167b6dc676aac18eb862f6d1f6,
808,3939150,K01215.02,1,constructed,constructed_qc_pass,True,True,[],processed/3939150/K01215_02.npz,6347ab25ada5be30243cc60538b9f0f432675a14106ac4ba9ed2d99349e232ca,
809,3940418,K00810.01,1,constructed,constructed_qc_pass,True,True,[],processed/3940418/K00810_01.npz,6755edfa2a264400fb53d337cf963b144151f7f34a63c0d960174b17b59a26cd,
811,3942670,K00392.01,1,constructed,constructed_qc_pass,True,True,[],processed/3942670/K00392_01.npz,d3ed85ad9567fc35aaafbf1e9174719a5e83c457da52a1a6fa11e2290c7bcf9d,
812,3942670,K00392.02,1,constructed,constructed_qc_pass,True,True,[],processed/3942670/K00392_02.npz,11e8b1f335899cd3198f27a1a7801fe86ae1b04c06a8a16c520e364e75c2a39c,
813,3945802,K03435.01,0,constructed,constructed_qc_pass,True,True,[],processed/3945802/K03435_01.npz,70b0ce6bb550711b900a09569dae68edc6c35a88910c7560c58bb43c422bb862,
814,3946023,K02447.01,0,constructed,constructed_qc_pass,True,True,[],processed/3946023/K02447_01.npz,b79628545635418cc3277401bedcc041beecac0b41c995ac5a65f6d1f82163b7,
815,3952651,K01912.01,0,constructed,constructed_qc_pass,True,True,[],processed/3952651/K01912_01.npz,d410c638f195bad7d996055526a926d03c967d8e8a0e3f52ac287e6a14c6d5e3,
816,3953106,K05025.01,0,constructed,constructed_qc_fail,False,True,"[""valid_quarters_below_8""]",processed/3953106/K05025_01.npz,1a778473e61482cb1d3ed8861b01039856280545d3876ad8c03c7eaa73e8871b,
817,3953173,K04493.01,0,constructed,constructed_qc_pass,True,True,[],processed/3953173/K04493_01.npz,c75bbbb0bc77e7d4e925ff72894da287bab3230932d867f913ece69357f0531a,
818,3954211,K08090.01,0,constructed,constructed_qc_pass,True,True,[],processed/3954211/K08090_01.npz,6731ee00ce0af5513dc3ad9c0baea6ca6d4d26cdd6eae63280fc8036d805b00a,
819,3955817,K04117.01,1,constructed,constructed_qc_pass,True,True,[],processed/3955817/K04117_01.npz,92c6e6bdfd56dc15d43c16dc2e378170d93577d9d7b364039efa61c0c1e3df4a,
820,3955867,K07545.01,0,constructed,constructed_qc_pass,True,True,[],processed/3955867/K07545_01.npz,f12dc4072de87e6490e584f9ca043aebfbfb924d7b087ca53b95bf0fdb186806,
821,3957082,K02864.01,0,constructed,constructed_qc_pass,True,True,[],processed/3957082/K02864_01.npz,04e611d95a1694c0a6689f52378c6cdb3aa5582c7b4ddebfb5240e1e6f151c02,
822,3958301,K03381.02,0,constructed,constructed_qc_pass,True,True,[],processed/3958301/K03381_02.npz,623af3c150c48c07ac35755cb304feae83e4e452d589543e0153f9ad283b8938,
823,3962243,K01203.01,1,constructed,constructed_qc_pass,True,True,[],processed/3962243/K01203_01.npz,788b7066070e6ce6ddd77773453ae9f51cd72063152e399fb4e2f32894e2b8c6,
824,3962243,K01203.02,1,constructed,constructed_qc_pass,True,True,[],processed/3962243/K01203_02.npz,89bb5ee364639e4eb5f053714a5055f386ab74fbfca66b4076a4734d90c2693a,
825,3962243,K01203.03,1,constructed,constructed_qc_pass,True,True,[],processed/3962243/K01203_03.npz,01de3cc123797521175aabb8a1d960453076d6715fd53e73347886728baf1b24,
826,3962357,K01210.01,1,constructed,constructed_qc_pass,True,True,[],processed/3962357/K01210_01.npz,7963acfa5bf749bc4df541d07c25052df7695757a901f6ca34012f7116ab5da5,
827,3962684,K04908.01,0,constructed,constructed_qc_pass,True,True,[],processed/3962684/K04908_01.npz,7954a5f336ab97d7a3520bd09c6c9d15b4204f979219d2c8b0f04f9014ae23ef,
828,3962728,K05028.01,0,constructed,constructed_qc_pass,True,True,[],processed/3962728/K05028_01.npz,5f04940e7ff2c8fa261315a6a0974a4c75d6d7b555e4ca336172beed73d2116d,
829,3962872,K04539.01,0,constructed,constructed_qc_pass,True,True,[],processed/3962872/K04539_01.npz,1e708410c5fc17061edc656d43768b35991789e7afcb8b372c4c74709b106174,
830,3964109,K00393.01,1,constructed,constructed_qc_pass,True,True,[],processed/3964109/K00393_01.npz,d1ad4ece231c0cadfbdb91f4bce42cb752c27a6101addea9cee3a8298ad4f65e,
831,3964545,K03542.01,0,constructed,constructed_qc_pass,True,True,[],processed/3964545/K03542_01.npz,93b907fcfc3a700ebbf389ba9de27079950d274520c79cf77e818bdfaf831cbe,
832,3964562,K00015.01,0,constructed,constructed_qc_pass,True,True,[],processed/3964562/K00015_01.npz,1de548b3132735dcae6c1a470a6cf846bb8396e58c181cd73f34f07c91ae4687,
833,3966262,K01811.01,0,constructed,constructed_qc_pass,True,True,[],processed/3966262/K01811_01.npz,3b599076310a7f7fb0b23d5fb10ea683d17240d65d464bad8c1e73538a3fdf45,
834,3966801,K00494.01,1,constructed,constructed_qc_pass,True,True,[],processed/3966801/K00494_01.npz,35d8c49d86788cd50bb5e88251376a6ea97e48cd2277c496abf75bafc7a967f5,
835,3966912,K01186.01,0,constructed,constructed_qc_pass,True,True,[],processed/3966912/K01186_01.npz,aa87605aedecf3f1e3dedb71905def69b6aca26b48ac8ab773ceb0ca482d17fd,
836,3967326,K02084.01,1,constructed,constructed_qc_pass,True,True,[],processed/3967326/K02084_01.npz,29139992ea7118e53fa0ec310cd2d1002125204beaae2e49f1a7d28e1cfa3131,
837,3967501,K07677.01,0,constructed,constructed_qc_pass,True,True,[],processed/3967501/K07677_01.npz,ee0be32f9b3ca8d13300b641e39c26a6f6a2405535a7e11db6e6b6c1e8c8a84f,
838,3967760,K01760.01,1,constructed,constructed_qc_pass,True,True,[],processed/3967760/K01760_01.npz,5fd5c192dad0cd4adfee3045468eb1f941ba4cb335c5f976f35569c0a5c47909,
839,3967760,K01760.02,1,constructed,constructed_qc_pass,True,True,[],processed/3967760/K01760_02.npz,56df774e736368e81eb216b1b63eac84bc48ff9d403c36e6d4b3445989fe9284,
840,3969687,K02904.01,1,constructed,constructed_qc_pass,True,True,[],processed/3969687/K02904_01.npz,17bbc30f17836fac16f66b26d4f1c24e94235dbeacd4b2045bddb996aad53c6d,
841,3970117,K03556.01,0,constructed,constructed_qc_pass,True,True,[],processed/3970117/K03556_01.npz,234a3e50396c55146e2c28cb1c039c218eeeac8b81fdcc1fbc49303b11c6e847,
842,3970233,K00604.01,0,constructed,constructed_qc_pass,True,True,[],processed/3970233/K00604_01.npz,2e005fdd83139808dbe2adc2567636a19c2707aecb29e6531265ef655ebed685,
843,3971315,K05992.01,0,constructed,constructed_qc_pass,True,True,[],processed/3971315/K05992_01.npz,3cd0c5893485ee81b6dd75f8bc1a6a060bc576323a4024b950dd5cb31c71ad56,
845,3973002,K06376.01,0,constructed,constructed_qc_pass,True,True,[],processed/3973002/K06376_01.npz,17549ba61c4fac6cfabccffaeb020f7c9a03e5ff1dd48c8fde4af4e1fd8e635c,
846,3973504,K06377.01,0,constructed,constructed_qc_pass,True,True,[],processed/3973504/K06377_01.npz,d0930438163658b91cd175fc0cca664e88b1fa1bd5f23142019e0465f41f08d8,
847,3973549,K05032.01,0,constructed,constructed_qc_pass,True,True,[],processed/3973549/K05032_01.npz,67088357a5817b0cea2120cd1bb707d58e8eb10d5db7388e92b01f1691d782e4,
848,4035640,K01881.01,1,constructed,constructed_qc_pass,True,True,[],processed/4035640/K01881_01.npz,2afaa6ea1aaa778cc07ea6044671124d74a0459a717eff6023506681a77e2b5c,
849,4035667,K02684.01,0,constructed,constructed_qc_pass,True,True,[],processed/4035667/K02684_01.npz,84b204b6d71b85b0f76620c38d902ee23ff955e7736e225255342350b48bacd6,
