source_row_index,kepid,kepoi_name,label,relative_path,npz_bytes,npz_sha256,qc_pass,model_data_available,global_count_sha256,global_flux_sha256,global_observed_mask_sha256,local_count_sha256,local_flux_sha256,local_observed_mask_sha256
473,3341760,K04973.01,0,processed/3341760/K04973_01.npz,21260,6004e91c3a77b0ec693edc71707ee3294dc0265942abfbf43387147f287e240c,True,True,e943f92959733705292536fc44dfe754dd7655ba223d1deb4998d1ac3d5fb32d,aa543460a21322e55c0b83ca83d52b9968ec5476c302c9afcc28ce4432f7e478,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,460299deb3e43c930f154e43f368c4536c1ff45d626390471e039d8b810a1a7f,2fd753b643f53ffbb72beadb2f9b01efd9858652aaf54cdfc4e00010469a7f31,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
474,3341934,K06327.01,0,processed/3341934/K06327_01.npz,21260,e2e7ea098d6d0358b330bdcede00c3b4f238d9b55c91ecc7720544ca232e6881,True,True,d8799183cafdceede7d1e7c2bad115e43e102e5f24c87ad76c11c0d921990a78,61330add62d8bec493084374f64059cf59c4c4a233493279b9fb00bd2e5ab503,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,9cc802ea3908ee98c3b0642d50a6a07f3e4e570c20133e9312b9da6ae5bbe7b2,007e5377f2705febd98d7b6290fa5e4f11ba2d4e546ed39bba539c393cb3b026,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
475,3342467,K03278.01,0,processed/3342467/K03278_01.npz,21260,24e0f9e5048eb3d6887a2efa225e1e509d0abd59cf47928e27ab2d72c03cc2c4,True,True,1fc685a69c7568e5b9e85a2fe2d2605b0bfb14a2a8fd91dfb7d8f0af32d4b112,049393e8a18c4dcd4d17da99a521dc96ff0efe9d620b1a48926ecf9a31a9a570,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,9356e44f045d39f510a36f9d315b055035e63578f7b071cd5894ac8d7973a04d,7a33f242ec4dd1ddce7862ed93399af1060ca0d63dd05ba226b8d5c93536e4c7,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
476,3342592,K00402.01,0,processed/3342592/K00402_01.npz,21260,3dc6e05a760f94399dc9cf83e0e9de8f8a6eee10d4ae4c5058f94a3d122ec0db,True,True,fcc0e4fc6cc867413e573c9a226c536cfd5b0ba9de186bd02feb7322b7760de2,a8a6f54c51128574c3df5178b3c9cc685ab311677c558f3c315f2e94159cd84b,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,9bdaef711a8f5788c54cfb19a527202220fa8e50ee681d6a2d6b62657cfe2e16,f96fe06cd446109dfd6ef14b26c6131400980478f74081826143f3f93c752a97,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
477,3342794,K02278.01,1,processed/3342794/K02278_01.npz,21260,416820f3a84639c6cf889baba4c4201f9f425d8ae0aadf6de80183e8e97de15a,True,True,d05973705384ce78371f114552b86a194c553fde02c39e7c87545b068cfaddc6,7e8a27d84db106b26dfc191802b03a6e34e71ba632413a80802ade2fd9d8dc1a,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,15bd9140f1bcc06c89d35726c67031f95be278dc5c6c8af675971e68c2e4813f,1b734ec8ec7e8d854f079ec51d86105eb130fb03eab829abdd138eacfcc95852,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
478,3342794,K02278.02,1,processed/3342794/K02278_02.npz,21260,79179de7b452a039510ff2cb0e8a804df68f017ee5837787d9f4cb7eb11c66dd,True,True,9d2a92b693a6470491ecddcebd768a19f31b7bf676b3ca49eb4837b8b8e53c56,e797e6c8969dd7cbc70ca3bad2e857b04b6ca731f8ea68336f6f1b91456750b7,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,c75a05a0058d43c206d4dae7a1674cdfc14624a3ba0353f9ff8a8d0ce2d9100b,32fca616573b6bf2a345e164bcec74a92fb343ec0d5380c14819f0a832b9489d,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
479,3342952,K03215.01,0,processed/3342952/K03215_01.npz,21260,70c25101c9e2b69097108e4bf008974a8e092322274af1759111a392bbf803a8,True,True,98ade9f2d8afaa9e1dcf20bd531deda63256f1c00f90af7ddd668dd9d8b3e642,6f4b03f9ad1d30a4e9dedb1519962096c91434983f5d170d9682cab847bdebe8,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,37c76f86c46ea96f197d08729ca9b5deffa1e023b0863d71f9da2281396118fd,d991ff1d0479e403273c6e7ebdd0486540ef047981d7c3e928728f809ec18dce,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
480,3342970,K00800.01,1,processed/3342970/K00800_01.npz,21260,c6cd28f307cff4f441aaa3afeb545cd4624697b9057e283b8a43394758e1aebb,True,True,70e6f7b2d0d7832114d2c344bf9cb308f6e3a5f7799acdaa324d90d18eeee424,80bc80b666a34586c7839d8dbc76bbce59414b7f73e0ea72fd1c7096b23db76e,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,c2257e06f0c8a7df0cd92e945db472e8cead7857237cfe32206b9aa619eb3b97,e75911703968955c9e631aa1b9e34d25811f92f763deb89ad5cf2f7bc1d6a2a7,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
481,3342970,K00800.02,1,processed/3342970/K00800_02.npz,21260,bc41984536652011340544b008b80c809d8c74ab091c372aa8788e74fe4c4ea7,True,True,64785e91fcd2c69d0d052cc3418af2a6d4a41abea11ea8843b628155ca7626cb,f9a2bbc5413b2b9ae1e7acc8aa2e5655d135a570bc2e454abd285523730c39d8,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,437f269b4e894b289b27533d1dffae2aa495908d4a011cf6531088de327f18b8,8fad140a324936195a95f68785abfccd853ab2aec1ff9671f2f8aa308a9ac1b7,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
482,3343281,K04860.01,0,processed/3343281/K04860_01.npz,21260,b4525d5115d1fd2574da538a4c4849211db935e634156c152d4b3f66b6d3f5e6,True,True,37fad99c15bb2b316fce1c268a805262c03b7ece4dcb9db006c7d73585c0f5c2,db82b0469aabe5eb87dab0a55e20a00ebc9ed04a4f21f8b1d6e4fcfff23cbc33,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,295f3b10e5a17d7ba69ac7b068d1122c314f0f5d612665193f0d021b9a305525,56b647432f3ed263349e2c3689d742a1a3f176c199903acb8c87559e82aa5e63,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
483,3343866,K06328.01,0,processed/3343866/K06328_01.npz,21260,a4b1491ca1e6529bc259e171978073a471824747aa8ecf3eea66e82bb2fbdd99,True,True,c60a94cb75f8047938ce31b53793645c7b889eaa7f70ddd607bdf0ad0e2968aa,a49388751db7680f9eac993d7409caa3fcc888718b5eb640264868c6c7017f98,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,a2a37745b350c8ec0c312e82fe9e0cefdd0b6a716c6cf58eec7552a6ab9fb4d2,c724c73cbe5cc052b4c61e95c78e3e881a693d5598b37d4d511e8c2afd42ba26,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
484,3344419,K01181.01,0,processed/3344419/K01181_01.npz,21260,28054081daaa725f50a3b03dfea5608327caa408c58261bff2967c40758d155e,True,True,69b6ac57b356ca68cb91a5bbc3864ed45bc797b4032693b1292236ea7643542f,82a66708c39bd7d4b931e11ed83dc5c91ea591d686df33572e08c8357166de7e,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,be0a5c020674a4da4ed783cdda5768f56e6f8feee63690e12462485ebb167302,a331c769eb7fde10f05cf8fcbdce005478e5106477554e853d93ab96c21825f0,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
485,3344427,K03764.01,0,processed/3344427/K03764_01.npz,21260,806640ad6b70e7b770d28bc408b1177a4aea7045b9869bb90f3d410887b4bb59,True,True,079d30a3e0e89845aa2b493fdde4eb7caa609e02c3c3081c016979f87e7e437e,662a1f174a4f65d40294332fc3839339434d62e26cc7290b23a6f2d71cee147e,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,79081261fd71d927c5d90e2ba1163b010b12fb150808ad90a7c9e395d486c094,36f8476b5459b8fe37765bdaaab13e0d0448fcdcb25cbc5681518e7d6dd02e31,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
486,3345675,K01772.01,0,processed/3345675/K01772_01.npz,21260,c491054cdea1582a8fdcbf2de29bcfc17093c362dc1fdc9b1cc8afbf2619041a,True,True,38280896d6f9ec0f035f0025b3547b9bf4a3fbec6404d621e09c5766b21e26df,d25ba98d5422a09b17fb7bd00795281fc9bd1a36839e127f183dd81f9464dbc5,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,6f372e594d274ae2036a83f932e776c1bd9b7d4b4adbc786f52431f4744a2671,dd09b9b23a4610ffd1209e6933315bf536257fe06fa92b3383de8572a4c17312,009893f4af99d74574643ca7ee5a1e53aac261abfef6038cf521072c684a22fa
487,3345973,K07652.01,0,processed/3345973/K07652_01.npz,21260,7bfd2449397e966640c1a6c71c873c48f9d49b0cdaa9f96bdcbbfeac080ab6cd,True,True,6a44220b4b467669a3e075cf9209e9523247d51e0c64c47839c275bbefc90b6a,d2afbcfbee49a8472933b47903841b8431ed77267954b2ee8376180ad0109497,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,cbfa6606ba193bddb2931ac4582ea29daeb90cacf13f2f6274c3db9c0153e94c,c54987652343129b5b29a2b07b17355b085064e503645051c1eb62067c8d6428,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
488,3346154,K02723.01,1,processed/3346154/K02723_01.npz,21260,0805ab56994b0197747b47bd7a8696ccd7f24974a67de091e3deafd6d9839a6f,True,True,f6ec189a43016e2c7ea91ac3dcbed05db6d436c2d457a200f9bdc4e7e6f3ed26,d6ab1eb75f38e2474ec52be76c46a3475eb08e3da56dcd76c6f3d88d703353ee,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,a6b1ca6fd0034dd290afff59996652d3e6a41bd05e566dae9177603aa9e168a5,a28a9706ce20d3fe5a1d8604288633da7046b4256e361850b66fb439d8b78d94,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
490,3347485,K05985.01,0,processed/3347485/K05985_01.npz,21260,d500173086734b35ee2a4a94b1e7acd561eba032693dd525492509bcdc9daf13,True,True,7b02c1bbdaa8f0ab7c089d5113efc5c6c2e17b4817f35d12b7f72dd209a23138,18299df2c5b78d5f0dfacac18ede37e545a1c6bcac5517739183a03ce7620827,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,4fba6943671f6954559d548341df20cb2f651e93bf1eeb6151383140799ccecb,c0076f45573ff5c896d38ab0b8df76c2d18d196e5aaea1bff04332926af8a612,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
491,3347807,K07653.01,0,processed/3347807/K07653_01.npz,21260,0cf2078fd722be555ebdd3c59bc7ee7bf3e01b62d89ff380a49c61ad38eb9214,True,True,285a9dfcf957567b03d08d9adf21af8afffd33d271e78060948b3d2b3a2543ac,3a0325a390a985ec3486a76cc99e5925d34a4549d8d202b947c6684ba12c9ea9,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,b7d4cd2711c6baf96a82503e9d50caed0fa72675b2dc3afc29b83ed0730a7a31,77e73ebdc663e387eb9e77376074501567ebdcd28e068fdcb8d08127b9e47f8c,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
492,3348082,K01196.01,0,processed/3348082/K01196_01.npz,21260,da3286bf13d09f93fa744b54d6645a7a265474ae0497310aa711391346f34069,True,True,61819f9e2507436f08166d25bab6665848c04422a6b5779c4ac3ff6d4fefb095,ea75f500d1c9493fcc73941632d49d7be31bea008ec51879e45d3c3ea61aaddb,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,6bc549bf13c0bd1db65b832db70b0032290e66b3d395fcb2e4e93ba7672cb985,a3bead292e235b5a60a8c59dec4e29413ca9e7564fa7eef54073f439eae95ada,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
493,3348082,K01196.02,1,processed/3348082/K01196_02.npz,21260,8ce6f8082f956719d37ee0a0e4bdd58d3a2cd68c133fc8128ce251db2e05bd94,True,True,ae3fe6fa80cbe1346c1e2398596f662bfd66364553fb676cb5db4809d514f096,45a77b495f0cd62d36dbb39c7664e6ae19af340aad4926749ce9c1b3cdb2c49d,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,d0961e3417e7e8b3536a5ecd72460ee73c55e9af24bb875b86e472fde71f9382,4c242a67b94083cc9be4064dd112f5e4ba9b680b82df91186705773c7f5777b7,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
494,3348082,K01196.03,1,processed/3348082/K01196_03.npz,21260,8e1390aa6df001e7db0f5eaf1b95dd5ba700d94fe69a6c858683cca71df463bd,True,True,11fec948199de99446002f34edd8cf8349131a9653f6259c61c10687622210ce,6bb79564d105522749ddcdfe3732c3822f3002ee19a14ff5b6be26baebd33195,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,4ab788a1cb8c5da3475ef5af682e003d65bb25cdfd23e62834af271198d79663,4c2002f519fced7275704efddc1db3276f443c968fe9dab0e12d90486ae5513a,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
495,3348090,K04112.01,0,processed/3348090/K04112_01.npz,21260,26156252deee319cb8146b6b0c55b765431004496d6405b05615758d1bb9ef47,True,True,f17bbb532334171a0e2403b30cc8672fcf0005cdf3600327e7bc6557ed6ce758,8f74164b3f3e6a6740d3a2206f396bbf989e54481cfb3025d3e9c75557994596,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,15e8e7965fd2ad695a6bc95350cf1ffb302240e64e2d89380895a1e3da545b64,bb9eeb9e3b64de9afc5feb166162e3a3d5a26649339f4288189a65528e1d07cf,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
496,3348093,K03590.01,0,processed/3348093/K03590_01.npz,21260,114b43e61678f38d89e403b23e01f62994f3020f072420084502c5e067a5d322,True,True,2c0b8ae6dfedd274d1cc87cba7e6fde45958309ec164b6c46810888cfa342786,70d8a27b7ebef2b19c710e68637af967e0a6536c196c830fa3d49b6f5be35c2e,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,0fe7bfc469558329a1172191471470ae1308c2d6be678cfc5ce4ae879c95acb3,f25ca838d98e43c0fd08c14d2b242cd3c284fb79827a8c271a22a72fe11b9632,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
498,3348285,K03021.01,0,processed/3348285/K03021_01.npz,21260,6450392aea3baa55d16f39b65e6764285db7f854e42b66e731bbb17cdc0cab80,True,True,ac3efc0d8c8096eadb6a77675a605fd52c43d28d4c0b8fdbca4b0adac49e822a,1def8ba1e21850ac78d841d1cd66872bdcdccb1db6d2ba41967b8e100a203147,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,29166bc55b96656d5e2c0fb4ebe19efb507d7990e1cdb4182e9ff03c245329dd,5866d7a45f017611575b3ba71101036b280fd66aae24e7605f70fc013287ae25,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
499,3351888,K00801.01,1,processed/3351888/K00801_01.npz,21260,a7f8d04a1612ebbe837ddea6c351e5d6b5620e4fa9debf909042bc3f469ad108,True,True,6771ef3127312eb2912dee2d1d3870b58ad376bcc22a7d1b807060cdcb7539ce,a691f1925c4fef359cc9d1b8c5e5e590a8e2cfc3ce430179e2c3143a71c3c662,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,d7bfdee9c96492ec300b2ae4580c76f8c09a2e778741f76b41bccef334e74e87,e0b90976acc46456bd1a000737a52e0cff7a88cca34c591d2fad55988c7b244b,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
500,3352751,K06330.01,0,processed/3352751/K06330_01.npz,21260,c8eb3a313c745703d191d9f421475aafcb5d28ba220e401c4ee2aec7438a08c4,True,True,72477279ccfa99ce367c81fef2c90490564e0db516495ba4f333b402dfc2b763,e1f5b99c88a3841688e64a3c13ef561a68877d81b044609f9af22be8ced35a64,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,bd199852919c3a2a7e4e1c27e9efbbc73591fe9ccc787cad70753abcf5b6aad7,e733b0b1e53c56b83a166a141d4b571de503ad2fcda338f138b584be49e4e4a9,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
501,3353050,K00384.01,1,processed/3353050/K00384_01.npz,21260,7ad593531d1b8395404cc001af1a84de68dc6c3975f1dbaa8998c04cdbd944d8,True,True,ed11583e31c533c9ad0e5a4bc20064e36c19e9ed796ed26b9774bb231ed45ad4,0a46262aa554e89c0278cde2a2a34ee14552cf8393de1ace5b21e0f207c68955,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,78b0645fd6c6b0804a7daa9eff72a59d4f24ca57c92284306336f532ca18b401,41c83b78539e91d02552370da9c5ac3258dcdb379ca9f77661a829a4325b8f5b,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
502,3353454,K07654.01,0,processed/3353454/K07654_01.npz,21260,023445c06c539078bc9120bc73b759c918eb290ff677a5f35a9f32f1e22793f9,False,True,3e5b9515bf463f74f0938821d30e2a856bf9b213d6e7e7645ebc269040d401f2,86136c2d9462a9ab852caab97ab30983edf095c1e807c8ce2a0586e8840cd508,efbc9282e9348a03780d1512b9703c9f1a6a69bf134f9fbfd7fe269c2762b862,29bed5ee8ee69d80ee754cc98e6e8798c129f880a6970352f88b2b9115f8e473,613a1f8ebcd38fde288145243f4e02e3f05ee690f6e42ab1132ce9dd5f662db4,444466e23ea5f678b9f48b6137f652b770949d4b992162d4c69022bafb6b92a1
503,3354846,K02444.01,1,processed/3354846/K02444_01.npz,21260,5e8b4a74fccfbe86fbec266f9760b60581e54102ad2a1f89a3a3bbb8313c129a,True,True,23db98a4bac94ca25bcb158448c3415b62caa3d8eead6bedbc9062a437103fc6,98aad9ec4b973580d5a92928c8711fd359055ed075b69e8c95dcb43e1a39c40c,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,75b8f362ca2ab6c03c66d54a301536bb10546b82f683271c0aeb5809671f4863,a74f57cd8ad36c1edd00a80967db3f9fbfdf946abd16f65f85a7d7b8d2a8cd90,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
504,3355104,K04975.01,0,processed/3355104/K04975_01.npz,21260,fba3477a863cfd4d9efe05ae1d4a48df884062f0941408f4bccf36dd6b1051ed,True,True,3e4fac4fb770cd1ef169d090c3278a079ec63d4226b294175143d4c89ec391c1,1aa9e5d6975ff449a8df941d56763782db81c8c927e459c25200b5df46fa5d67,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,29b4dcfdaba1e93070838116282c1485938309574ecc9261a0cf0da7b57c25f5,ae525baf597f395e058bfcc2e76cf455edaed297db39cd8d4039fad375ff23aa,dfaabb557518e89727459cb7801e5578cb0bfcd5e5969c3c2042f362823bb6c3
507,3426367,K02662.01,1,processed/3426367/K02662_01.npz,21260,3c2f4659618d2266c6dbe4fe6f21c5c2401a25e79b3ff61f1097e2119800ede3,True,True,704987aba6398d90f52392acf41bd45ab792c7955fe8e2418bffda849dd5c8ca,9de80a1d8407b6b3d7cdc24ab6d2eb96138642949ae8d62f1b9a916a6e657712,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,d516462fe925ade78b472fd4c84ad2abfe66c6cbdf31468363c6a17d1d52eb8b,3476f30ba16845a9f5c1f9013a71709456061762c92b8e5e559f40c8dcf69f5d,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
508,3427776,K06332.01,0,processed/3427776/K06332_01.npz,21260,a98cff5b4c0ffc3c6aa202ba9df917fa44cc435b525c9c1d63b97e1cb713acdf,True,True,e53fef3ccb87c8faec2ed3864d5b04e788d41b0592dad6d6503016fbf6ba7c3d,b7d5d9c5f93604c7b507ac91dc12fbbca26b716d3939560df883fa6037cc8a75,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,b48c2645a1c014e28ff8c9d465e4cdb30750265cdec78f66ed26b81d24c385b0,6b20cc8edf918cc0e71fa8dbf8b059145a85a161c7e9ac5d24db53dd6e87cd29,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
509,3428468,K03582.01,0,processed/3428468/K03582_01.npz,21260,c6867a677a18e27247fd57258a68cb0a7cfd3601910d0b2168db7a4ae8c77a6f,True,True,dfb2303c687a30ce40461453fcd73c821e14dfd7754b9023ec69322aa5c4d067,83dd8977ed37ba72e9c08239046daebe56112c1d6631e75446ec7683696e3fed,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,3a57bd777972b2aa0f801ea8068c86394cc309c0aac2a4e3dcffdaf59a56fc9e,ef44bb6f09477eef6a21b57812c9899130863e6c6be8328d0943c0cf8bef7629,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
510,3433668,K03415.01,1,processed/3433668/K03415_01.npz,21260,42394ecab3e51344140186cb59deb9550eaa41efe546d914988d6466cd9260a1,True,True,40544f2a201c4b4b8541917ab15218c01d16fbdabacd32753db517a52845c8bd,c143d088bab83e46799496946759c0fb58f23b87afe7a4d841a6af0a9b41e9f6,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,dd5ad5b495d8afa7b86a4065a17e51ee07c7c61ae7f839d8e8af3e0858bc9b43,14830305db5c1e7a6b50a3a6368fbff64c337819ebb2273f709fccb883d62864,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
511,3437739,K06333.01,0,processed/3437739/K06333_01.npz,21260,cbd099f04e6d597ae6fd8fd351e641f6b293c8ee4ca9a9ef58de1db3b978e63c,True,True,7163c8e150662cda254a7859de621b6c9055ed5a5ab37462b37c93f95e063051,a2955158bdcc94947880e5bcce7e186bee6226e8ccd126c680d90d8e45451b01,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,1daa89dd1373552e347ae351d10ba7cb605bf1e5e6394daffdaa17b54f5eb5ec,e864901cb6e1082739ea654485718cad9455b27efd5f326d8da5c32f1b44bf04,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
512,3437776,K00549.01,0,processed/3437776/K00549_01.npz,21260,2087dc41cc65162194104d5b5e3662dec6d0c6917bac135df3a37a92a6e426a9,True,True,5ef6d1da4526d0f7dfdf8644b8bf18300b7cb4868726fbe4e4cce90183e9c7c9,ab5ae14ade797b5043f4f60790396c4fc6eb7a8f485bd3c8e18c0676d25d8811,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,fa4ee73bdd69b6203f719d0eb257fe17da55c8dfd2fe94452dbc54e2020828ae,faccd5599b7da11501739857e6b401fff3fb2ea2cf17681455cc1dc0483eb471,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
513,3437776,K00549.02,0,processed/3437776/K00549_02.npz,21260,2ba910de9175d5aea43eb6294a7f1cd1dc1df1a6d1fbf682b95d0a155d1c1533,True,True,cd2389086d437a314651358632d93ff0d19eda674eddf82b00bcc3420360ece1,17872455d769748e96d06f3c76f5f9ed92615b2d5754fe79fe9148868f09c123,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,e7fb29262f59a271bc0e86ab6f0dca46d60c4b219884b8e46babb213064ed7b0,566be74e5acefecad2aaf2ddc9c31d75063ff5230bacdccbfd06676be7a3aeea,beac2d92a8b6649ff62f819e4fb4d9c1c993fb22c2ea6173316aa859e5f3c1c8
514,3438507,K01204.01,1,processed/3438507/K01204_01.npz,21260,b659f820a0b85c29232b37d42cfcf72e4f79b345132bf8c0f5fe335ad765c2de,True,True,10e9f05c375e6812e138f6cd367e79edfaccc8a1911e145c57dee5c655afa08b,9642f8d3a10019c0656ef1d896df4972ade4fb6c74e6834901070ed3fca97d8c,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,2ed0c388bbc66010b0b190c1ce9850cf79b722a226f5c2eeecd51e75adf1a2a6,4cc2d0b501bc541d931a850298b128816181ed60f141191fa09aa59366951662,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
515,3438975,K00300.01,0,processed/3438975/K00300_01.npz,21260,d70a5f855023971f7857456598e78a8e04a25f88a9e28a7b48a141802f64da29,True,True,9df784443be569bab8fe5056caef3f34b77ba2c769bff5f35b489b6b17c7c181,fa8a54540a1a6fe0386198b92779c94fdee8347654dc8416acfe7d22d69f7fa8,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,e57a2c7becbe338b413bf268efcc22e3ced2e972dfd8ca820c02cbbe8bc95890,a15c08da6cd614f97d8c0bf6f5e89db64eabbf5945e17b6bb010dbf6d95b657f,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
516,3438976,K04527.01,0,processed/3438976/K04527_01.npz,21260,842d1b8013d9d0b14b65e334526805c60db005761818e40e692670abeab91f58,True,True,79bff45f747130351b2e1b13533926c9b3992534e0d4e38d3d62ac76f8220423,f8bd8915100e17fdbe1a86f5183bf0411d57654a3fee7f91f92ff02f3d8393c8,aa1b2b51c5d0caef6bae3b83337409103a21e99c1918a39d73d90eee754efc47,0e9170573f56496f96991522a62c7feb7dd2b61b96a4f9f631c238c71d0a64c1,624227c9b1e577c77a640f60cac57525aec53afd8fbe734b70dc37cf2bea2a38,f79ddb2a0a2fe150e161a4e1ab15e7aa12890ca0885d3ce4331d7ec7141d4fa3
