source_row_index,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_vet_stat,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_period,koi_time0bk,koi_duration,koi_depth,koi_model_snr,koi_max_mult_ev,koi_num_transits,koi_quarters,koi_count,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,conflict_reason,label_conflict,label,label_name,label_policy,inclusion_status,exclusion_reason
1993,5542983,K02501.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_UNRESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,4.76887671,132.09888,1.672,115.8,20,16.127527,225,11111011101110111000000000000000,1,6063,3.926,-0.36,1.855,1.058,294.50977,40.726452,13.388,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
1994,5544450,K03226.01,,CANDIDATE,CANDIDATE,0.996,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,4.29388808,133.51002,3.618,110.6,17.9,14.449545,249,11111011101110111000000000000000,2,6615,4.173,0.04,1.574,1.343,294.89734,40.798168,12.209,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
1995,5544450,K03226.02,,CANDIDATE,CANDIDATE,0.995,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,6.93650854,133.98309,3.674,88.7,11.3,8.556,143,11111011101110111000000000000000,2,6615,4.173,0.04,1.574,1.343,294.89734,40.798168,12.209,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
1996,5544903,K02499.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET---HALO_GHOST,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,7.57571414,138.2166,2.357,418.5,12.8,11.577439,68,01100000000110111000000000000000,1,6418,4.395,0.07,1.171,1.241,295.0174,40.728001,15.614,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
1997,5545815,K02452.01,,FALSE POSITIVE,FALSE POSITIVE,0.01,0,0,1,0,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,4.35370136,134.09426,1.913,168.9,12.2,12.768257,243,11111011101110111000000000000000,1,5992,4.382,-0.52,0.985,0.852,295.26068,40.766392,14.685,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
1998,5546277,K03797.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_RESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,7.50023955,137.38848,2.916,273.2,29,33.801666,143,11111011101110111000000000000000,1,5849,4.517,-0.02,0.919,1.014,295.36914,40.787121,13.61,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
1999,5546691,K02587.01,Kepler-1283 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,12.9462567,139.4165,9.568,168.7,15.7,13.311803,80,11111011101110111000000000000000,1,6058,4.54,-0.4,0.867,0.95,295.46234,40.77697,15.079,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
2000,5546761,K02160.01,Kepler-1125 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,17.6700291,131.60103,6.693,348.4,25,19.35162,61,11111011101110111000000000000000,1,5795,4.265,0.16,1.247,1.042,295.48123,40.731979,14.874,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
2001,5547480,K00224.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_UNRESOLVED_OFFSET---HALO_GHOST,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,3.979867514,132.071233,2.3607,907.6,65.2,54.96573,269,11111011101110111000000000000000,1,6032,4.485,-0.06,0.973,1.055,295.6402,40.794842,14.782,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2002,5551228,K04154.02,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---HALO_GHOST,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,122.906853,195.9104,15.97,819.7,19.9,21.024153,12,01111111111111111000000000000000,1,5692,4.547,-0.04,0.866,0.965,296.49731,40.765629,15.593,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2003,5551240,K05178.01,Kepler-1626 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,4.13960513,134.04705,3.31,106.7,11.6,11.426692,327,11111111111111111000000000000000,1,6535,4.373,-0.1,1.181,1.202,296.50043,40.72123,14.275,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
2004,5551504,K03989.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.204529346,131.93613,1.62,86.9,11.1,14.231704,1108,11111111111111111000000000000000,1,5340,4.046,0.06,1.504,0.917,296.55164,40.71278,14.259,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2005,5551672,K03119.01,,CANDIDATE,CANDIDATE,0.013,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,2.184437698,133.67492,1.0422,1546.8,19.7,16.269663,351,00000111100111111000000000000000,1,3421,5.014,-0.34,0.25,0.236,296.58719,40.722988,16.946,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
2006,5552562,K04495.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,CENT_FEW_MEAS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,5.93218209,135.63378,4.507,205.3,14.9,11.289228,192,00011111111111111000000000000000,1,5843,4.474,0.08,0.977,1.036,296.77414,40.793282,15.466,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
2007,5553624,K06599.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_SEC_ALT---MOD_ODDEVEN_ALT---HAS_SEC_TCE---CENT_NOFITS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,25.762056721,139.7346639,14.8694,447716,3469.5,21190.113,0,11111111111111111000000000000000,1,5539,4.393,0.21,1.027,0.95,296.98712,40.77536,14.231,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2008,5553652,K01575.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_UNRESOLVED_OFFSET---HALO_GHOST,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,24.3282251,141.05149,6.158,1120.6,26.4,24.034557,56,11111111111111111000000000000000,1,5286,4.59,-0.06,0.78,0.872,296.99191,40.758911,15.952,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2009,5553959,K03377.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,10.0100312,131.61434,1.35,375.8,12.4,10.548105,131,11111111111111111000000000000000,1,4338,4.731,-1.04,0.508,0.507,297.05066,40.717419,15.318,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
2010,5556726,K03223.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,q1_q17_dr25_koi,PLANET_IN_STAR---MOD_SEC_ALT---CENT_UNRESOLVED_OFFSET---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.962825082,132.21375,2.8464,118.1,40.7,16.20387,1400,11111111111111111000000000000000,1,4898,3.212,0.07,4.928,1.443,297.62054,40.76302,12.173,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2011,5556804,K06013.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,q1_q17_dr25_koi,LPP_DV---LPP_ALT---HALO_GHOST---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,12.4244306,141.647,26.15,214.1,15.5,11.390727,96,00011111111111111000000000000000,1,5761,4.581,-0.4,0.791,0.881,297.63263,40.709129,15.899,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2012,5557821,K01571.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,2.92878704,356.28699,4.634,549.4,47.7,32.33942,387,00011111111111111000000000000000,1,5955,4.534,-0.24,0.883,0.972,297.82944,40.706779,15.148,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2013,5559651,K04660.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,q1_q17_dr25_koi,MOD_SEC_DV---CENT_RESOLVED_OFFSET---HALO_GHOST,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.514771509,131.94435,1.256,43.4,12,9.70669,2592,11111111111111111000000000000000,1,5730,4.545,-0.06,0.87,0.968,298.22543,40.783989,14.198,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2014,5560830,K03879.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,q1_q17_dr25_koi,MOD_NONUNIQ_ALT---CENT_RESOLVED_OFFSET---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.867719291,132.165597,6.323,2651.8,157.1,467.77933,1545,11111111111111111000000000000000,1,6220,4.398,-0.22,1.056,1.013,298.49451,40.733608,14.445,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2015,5560831,K03819.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,q1_q17_dr25_koi,LPP_DV---LPP_ALT---CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.867721348,132.161646,4.8783,97653,587.9,2868.123,897,00000001111111111000000000000000,1,5510,4.186,0.08,1.276,0.911,298.49457,40.731586,16.09,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2016,5561278,K01621.01,Kepler-911 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,20.31047472,146.82534,5.3357,164.6,46.1,32.23092,67,11111111111111111000000000000000,1,6065,3.97,0,1.877,1.197,298.5892,40.75069,11.855,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
2017,5562090,K02664.01,Kepler-1309 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,28.8431751,143.82307,3.171,756.7,15,13.1382675,44,01111111111111111000000000000000,1,5151,4.528,-0.16,0.785,0.758,298.73523,40.76416,15.652,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
2018,5562784,K00608.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,q1_q17_dr25_koi,CENT_UNRESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,25.33709016,192.91451,9.664,2279.4,120.3,95.92891,54,11111111111111111000000000000000,1,4469,4.625,-0.3,0.635,0.621,298.86972,40.71991,14.716,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2019,5563057,K05179.01,,CANDIDATE,CANDIDATE,0.935,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.049468616,132.26871,4.848,22,22.8,12.79787,1280,11111111111111111000000000000000,1,7479,4.162,-0.22,1.667,1.469,298.91757,40.716961,12.519,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
2020,5563080,K04220.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,q1_q17_dr25_koi,MOD_SEC_ALT---HAS_SEC_TCE---CENT_RESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.785473311,131.861548,1.3911,339.6,57,14.948492,1703,11111111111111111000000000000000,1,5356,4.466,-0.1,0.871,0.81,298.92361,40.749538,14.333,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2021,5563300,K03309.01,,CANDIDATE,CANDIDATE,0.988,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,71.05457555,134.734589,1.9162,4853.2,95.9,100.828064,18,11111111111111111000000000000000,1,5290,4.46,-0.1,0.865,0.788,298.96829,40.797352,14.71,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
2022,5563937,K04406.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.519437968,131.78909,2.129,226.2,25.4,13.164155,2184,00011111111111111000000000000000,1,6181,4.464,-0.14,1.006,1.074,299.08536,40.774529,15.421,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2023,5564247,K01566.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.727177258,355.37033,2.081,347.4,17.1,13.080097,657,00011111111111111000000000000000,1,5394,4.622,-0.4,0.72,0.805,299.14142,40.725899,15.935,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2024,5565261,K05180.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,q1_q17_dr25_koi,MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_RESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,2.362348096,131.705479,3.5979,724.7,103.6,54.168343,567,11111111111111111000000000000000,1,5088,3.502,-0.18,3.293,1.257,299.33298,40.714352,13.99,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2025,5565486,K03742.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_ODDEVEN_ALT---CENT_NOFITS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.412524016,131.704429,5.74859,175776,1475.4,2907.8938,808,00011111111111111000000000000000,1,6690,4.375,-0.22,1.174,1.198,299.37808,40.757359,14.964,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2026,5565497,K01789.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.412526202,131.70353,5.49,150.3,70.6,15.810904,947,11111111111111111000000000000000,1,8468,4.114,-0.3,1.91,1.728,299.38208,40.758141,11.521,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2027,5565707,K04161.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,q1_q17_dr25_koi,PLANET_IN_STAR---CENT_RESOLVED_OFFSET---HALO_GHOST,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.2940561,131.861,0.97,51.2,6.4,10.527928,1032,11111111111111111000000000000000,1,6635,3.092,-0.5,7.146,2.303,299.42017,40.73838,12.855,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2028,5596440,K00648.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,DEEP_V_SHAPED,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,10.47490332,171.99906,33.7939,1170.2,150.5,128.58662,101,11110111011101110000000000000000,1,6526,3.616,-0.24,3.232,1.573,282.72067,40.899181,13.22,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2029,5597361,K06601.01,,CANDIDATE,CANDIDATE,0.968,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,17.9925973,135.4545,2.762,198.5,8.7,8.11998,57,11110111011101110000000000000000,1,5931,4.351,-0.14,1.087,0.967,283.13373,40.852421,14.604,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
2030,5597970,K06014.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_DV---CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,6.71738328,137.2100078,3.60057,164979,1208.2,17334.152,150,11110111011101110000000000000000,1,5301,4.416,0.07,0.936,0.833,283.43982,40.83622,12.778,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2031,5598216,K08101.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,q1_q17_dr25_koi,MOD_NONUNIQ_DV---MOD_NONUNIQ_ALT---INCONSISTENT_TRANS---CENT_FEW_DIFFS,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,373.8716,186.6688,16.78,382.7,10.3,7.3172426,4,11110111011101110000000000000000,1,5846,4.258,-0.46,1.116,0.821,283.56866,40.865761,13.683,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2032,5598595,K03949.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,q1_q17_dr25_koi,MOD_SEC_DV---PLANET_OCCULT_DV---CENT_RESOLVED_OFFSET---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.648774274,131.74545,2.643,231,26.1,19.507479,1461,11100111011101110000000000000000,1,5026,4.557,-0.3,0.729,0.701,283.75253,40.842369,15.399,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2033,5598639,K06602.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---CENT_SATURATED,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.648775795,131.7459799,4.34648,108824,6873.9,9970.42,1595,11110111011101110000000000000000,1,5143,4.559,-0.08,0.776,0.796,283.77744,40.842037,10.201,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2034,5598645,K07560.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,q1_q17_dr25_koi,PLANET_IN_STAR---CENT_FEW_DIFFS---HALO_GHOST---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.648772102,131.74503,2.614,31.1,15,8.239934,1602,11110111011101110000000000000000,1,4973,3.208,-0.14,4.708,1.306,283.78003,40.818779,11.693,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2035,5599774,K02337.01,Kepler-1195 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,8.49640437,138.73595,2.2128,834,21.8,18.844692,120,11110111011101110000000000000000,1,5093,4.586,-0.38,0.709,0.707,284.3511,40.852982,15.888,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
2036,5601258,K02191.01,Kepler-1805 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,8.84784273,140.15085,2.0572,460.2,21.1,18.348387,120,11110111011101110000000000000000,1,3867,4.718,0.1,0.552,0.581,285.08655,40.898998,14.911,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
2037,5602588,K02369.01,Kepler-1211 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,11.01819178,139.87858,4.635,545.7,22,18.041595,92,01110111011101110000000000000000,2,6075,4.486,-0.12,0.969,1.048,285.72079,40.85696,15.832,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
2038,5602588,K02369.03,,CANDIDATE,CANDIDATE,0.968,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,7.2274321,134.4726,4.967,173.3,9.2,7.709472,131,01110111011101110000000000000000,2,6075,4.486,-0.12,0.969,1.048,285.72079,40.85696,15.832,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
2039,5607631,K02254.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,20.5696575,140.25123,4.263,401.5,22.2,21.089045,66,11111111111111111000000000000000,1,6098,4.562,-0.5,0.838,0.938,287.80338,40.890228,14.659,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2040,5608566,K00609.01,,FALSE POSITIVE,FALSE POSITIVE,0.024,0,1,0,0,q1_q17_dr25_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,4.396999852,172.023406,1.875,4576.8,63.3,369.0751,300,11111111111111111000000000000000,1,5949,4.311,-0.08,1.156,0.998,288.16071,40.878891,14.491,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2041,5609593,K02834.01,Kepler-1362 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,136.205112,234.72601,5.568,1209.3,20,16.005486,10,01111111111111111000000000000000,1,4648,4.631,-0.1,0.675,0.711,288.53854,40.87711,15.839,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
2042,5610698,K06603.01,,FALSE POSITIVE,FALSE POSITIVE,0.004,0,1,0,0,q1_q17_dr25_koi,SWEET_EB---MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,4.132521615,132.892463,12.4949,156249,440,4181.029,322,11111111111111111000000000000000,1,6567,4.045,-0.52,1.636,1.084,288.92068,40.881302,13.894,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2043,5612697,K03206.01,,CANDIDATE,CANDIDATE,0.819,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,15.1516409,133.9226,5.105,191.5,11.4,10.163505,91,11111111111111111000000000000000,1,5780,4.438,0,1,1,289.57462,40.807594,11.843,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
2044,5613330,K00649.01,Kepler-635 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,23.44970494,182.92295,8.6567,315.6,67.9,43.83411,60,11111111111111111000000000000000,2,6188,4.196,0.44,1.524,1.33,289.77325,40.80072,13.31,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
2045,5613330,K00649.02,,CANDIDATE,CANDIDATE,0.616,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,2,q1_q17_dr25_tce,10.2090268,140.6805,6.264,36.7,9.8,7.389698,126,11111111111111111000000000000000,2,6188,4.196,0.44,1.524,1.33,289.77325,40.80072,13.31,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
2046,5613821,K02915.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,5.06092282,134.47316,2.586,71.6,15.7,13.158193,259,11111111111111111000000000000000,1,5637,4.492,0,0.911,0.939,289.91742,40.828606,13.346,,False,,,confirmed_vs_false_positive_v1,excluded_candidate,candidate_excluded_by_policy
2047,5617259,K07733.01,,FALSE POSITIVE,FALSE POSITIVE,0.139,1,0,0,0,q1_q17_dr25_koi,LPP_DV,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,1.048130894,132.3528023,5.6707,191.8,5.2,13.51148,1282,11111111111111111000000000000000,1,7673,3.679,-0.36,3.214,1.799,290.96094,40.896198,11.86,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2048,5617854,K01588.01,Kepler-901 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,CENT_KIC_POS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,3.517494725,135.546724,1.5639,532.8,52.6,42.818226,384,11111111111111111000000000000000,1,4132,4.699,-0.3,0.564,0.578,291.15295,40.887489,14.699,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
2049,5621125,K01814.01,Kepler-959 b,CONFIRMED,CANDIDATE,1,0,0,0,0,q1_q17_dr25_koi,NO_COMMENT,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,14.80075082,132.82179,5.762,501.4,54,63.108162,94,11111111111111111000000000000000,1,6327,3.092,0.56,7.663,2.646,292.17117,40.811378,12.538,,False,1,positive_confirmed,confirmed_vs_false_positive_v1,included,
2050,5621294,K06606.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_koi,SWEET_EB---MOD_SEC_ALT---CENT_NOFITS,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.938905082,131.8411582,5.00453,358893,2584.7,10690.468,1434,11111111111111111000000000000000,1,8615,3.784,-0.22,3.003,2.002,292.21927,40.89333,13.613,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
2051,5621299,K06607.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,q1_q17_dr25_koi,CENT_RESOLVED_OFFSET---EPHEM_MATCH,Done,2017-08-31 00:00:00,1,q1_q17_dr25_tce,0.93891532,131.83424,2.134,39.1,8.2,8.921289,1427,11111111111111111000000000000000,1,6534,4.074,0.06,1.797,1.395,292.22049,40.88567,13.91,,False,0,negative_false_positive,confirmed_vs_false_positive_v1,included,
